user,time_stamp,btag,cate,brand,order_id
395310,1492833051,buy,6343,305959,18009
395388,1492790943,buy,6555,101331,18010
395392,1492826530,buy,6412,114210,18011
395392,1492826530,buy,6412,114210,18011
395392,1492826530,buy,6412,114210,18011
395392,1492826530,buy,6408,114210,18011
395392,1492826578,buy,1101,6855,18011
395392,1492827415,buy,1101,124127,18011
395432,1492819846,buy,6281,57342,18012
395432,1492819878,buy,4505,86675,18012
395432,1492831758,buy,6183,352284,18012
395457,1492827001,buy,5751,126012,18013
395457,1492827084,buy,5751,126012,18013
395469,1492810126,buy,6255,77282,18014
395475,1492817321,buy,4497,369573,18015
395493,1492817293,buy,562,14133,18016
395493,1492817401,buy,562,14133,18016
395494,1492826476,buy,5467,27436,18017
395494,1492826613,buy,4520,355674,18017
395494,1492826613,buy,4520,355674,18017
395515,1492792799,buy,6426,104512,18018
395515,1492792837,buy,6426,104512,18018
395515,1492794513,buy,6185,141393,18018
395515,1492794513,buy,7146,342797,18018
395515,1492794513,buy,7146,342797,18018
395515,1492794513,buy,6952,342797,18018
395528,1492823027,buy,7339,236594,18019
395528,1492827428,buy,6261,317521,18019
395528,1492827631,buy,6423,107732,18019
395533,1492794102,buy,6456,190720,18020
395564,1492833124,buy,6248,447931,18021
395571,1492826025,buy,5870,192577,18022
395571,1492826051,buy,5870,192577,18022
395616,1492816872,buy,2470,11299,18023
395617,1492814703,buy,4385,177349,18024
395622,1492818786,buy,6423,338687,18025
395622,1492818786,buy,5467,448859,18025
395663,1492792157,buy,7624,111917,18026
395707,1492831501,buy,4357,169942,18027
395750,1492815127,buy,6183,188080,18028
395774,1492829078,buy,5851,79507,18029
395830,1492822068,buy,4262,370203,18030
395859,1492829640,buy,123,127208,18031
395859,1492829640,buy,123,127208,18031
395859,1492829640,buy,123,127208,18031
395859,1492829640,buy,123,127208,18031
395859,1492830526,buy,7339,372532,18031
395929,1492821064,buy,5225,222683,18032
395974,1492794121,buy,4263,388700,18033
395975,1492824084,buy,5748,312546,18034
395975,1492824084,buy,5239,320658,18034
395975,1492824084,buy,9824,381566,18034
395975,1492824084,buy,5390,280118,18034
395975,1492824084,buy,5472,234033,18034
395975,1492824619,buy,9824,381566,18034
395990,1492816984,buy,1535,23751,18035
395991,1492819430,buy,4262,370203,18036
395994,1492826076,buy,11204,95189,18037
395994,1492826261,buy,6245,166483,18037
396011,1492822880,buy,6715,38543,18038
396011,1492830787,buy,6682,358100,18038
396026,1492827640,buy,4281,141443,18039
396045,1492822437,buy,6932,321335,18040
396045,1492822483,buy,6932,321335,18040
396070,1492824632,buy,4314,337916,18041
396070,1492824632,buy,6576,112686,18041
396079,1492793487,buy,6421,269810,18042
396099,1492822501,buy,4262,370203,18043
396099,1492822727,buy,4262,370203,18043
396125,1492817323,buy,4263,388700,18044
396125,1492817342,buy,4263,388700,18044
396158,1492829864,buy,10876,450,18045
396168,1492819836,buy,6806,92986,18046
396185,1492790475,buy,4861,127732,18047
396185,1492791231,buy,7345,101331,18047
396185,1492791231,buy,7233,275406,18047
396185,1492791231,buy,11179,16591,18047
396188,1492814962,buy,12422,425589,18048
396228,1492832973,buy,5901,455696,18049
396246,1492831879,buy,11309,275859,18050
396264,1492813315,buy,8197,416711,18051
396264,1492813891,buy,8824,88078,18051
396265,1492833219,buy,6134,282953,18052
396269,1492833172,buy,6009,450366,18053
396276,1492829882,buy,6254,209164,18054
396286,1492800240,buy,12422,370203,18055
396286,1492800262,buy,12422,370203,18055
396295,1492800925,buy,12422,425589,18056
396305,1492824700,buy,6341,285260,18057
396305,1492825743,buy,7214,95618,18057
396350,1492816170,buy,5467,449891,18058
396358,1492831188,buy,4526,247798,18059
396394,1492831216,buy,11202,337214,18060
396424,1492817296,buy,4384,390697,18061
396428,1492822061,buy,4263,388700,18062
396440,1492790629,buy,1157,295541,18063
396440,1492790629,buy,1157,295541,18063
396462,1492802637,buy,1673,235358,18064
396467,1492823603,buy,4385,47882,18065
396467,1492824279,buy,4385,169708,18065
396476,1492795985,buy,11203,57959,18066
396490,1492832810,buy,4282,258064,18067
396491,1492826785,buy,11310,243338,18068
396491,1492830441,buy,11153,374832,18068
396491,1492830441,buy,11153,374832,18068
396516,1492826713,buy,4704,39335,18069
396516,1492826713,buy,4704,39335,18069
396516,1492826846,buy,4704,430944,18069
396516,1492826846,buy,4704,39335,18069
396516,1492826918,buy,4704,430944,18069
396516,1492827028,buy,4704,39335,18069
396516,1492827028,buy,4704,39335,18069
396516,1492827098,buy,4704,430944,18069
396516,1492827200,buy,4704,430944,18069
396516,1492827200,buy,4704,39335,18069
396525,1492820530,buy,5281,425594,18070
396525,1492820530,buy,5281,425594,18070
396525,1492822399,buy,8863,96593,18070
396525,1492825834,buy,9200,373080,18070
396527,1492827982,buy,4384,102685,18071
396527,1492828044,buy,4384,393775,18071
396527,1492828178,buy,6142,203562,18071
396527,1492828705,buy,8998,398028,18071
396543,1492823765,buy,7603,154219,18072
396549,1492819198,buy,381,151066,18073
396565,1492828543,buy,4520,374119,18074
396576,1492826560,buy,12294,432604,18075
396582,1492823661,buy,4262,370203,18076
396587,1492812319,buy,6180,190111,18077
396587,1492819485,buy,6180,190111,18077
396587,1492819485,buy,6180,146209,18077
396587,1492819485,buy,6180,146209,18077
396587,1492829915,buy,2205,158715,18077
396593,1492802426,buy,7211,208838,18078
396593,1492802426,buy,7211,208838,18078
396593,1492802900,buy,6338,209317,18078
396593,1492804024,buy,7211,387017,18078
396593,1492804024,buy,7211,387017,18078
396593,1492804024,buy,7211,387017,18078
396671,1492827404,buy,5857,67652,18079
396696,1492791527,buy,4282,74521,18080
396696,1492791527,buy,4521,150100,18080
396701,1492792926,buy,7146,247789,18081
396701,1492792926,buy,7146,247789,18081
396729,1492802699,buy,4267,245297,18082
396729,1492802829,buy,5946,232209,18082
396729,1492832316,buy,4301,266068,18082
396737,1492814729,buy,5474,330502,18083
396758,1492823920,buy,4262,370203,18084
396758,1492823936,buy,4262,370203,18084
396773,1492823519,buy,8114,203729,18085
396816,1492807586,buy,6152,24981,18086
396825,1492830509,buy,6281,406899,18087
396825,1492830901,buy,4385,342424,18087
396935,1492790861,buy,384,434547,18088
396947,1492791975,buy,5957,260347,18089
396947,1492791975,buy,5957,260347,18089
397014,1492831144,buy,7973,190887,18090
397014,1492831144,buy,7973,190887,18090
397027,1492832256,buy,1101,234423,18091
397027,1492832256,buy,1101,234423,18091
397063,1492791372,buy,4610,360631,18092
397063,1492791372,buy,4610,360631,18092
397063,1492830071,buy,1616,336707,18092
397063,1492830601,buy,2468,193862,18092
397067,1492832421,buy,4262,370203,18093
397112,1492817290,buy,5467,401428,18094
397117,1492817985,buy,4413,159443,18095
397126,1492790789,buy,4310,38543,18096
397126,1492790789,buy,6713,38543,18096
397126,1492790789,buy,5168,38543,18096
397126,1492790789,buy,5250,38543,18096
397126,1492790789,buy,6344,38543,18096
397126,1492790789,buy,983,38543,18096
397126,1492790789,buy,6713,38543,18096
397129,1492794103,buy,2484,263330,18097
397141,1492827344,buy,5341,361467,18098
397141,1492827436,buy,5341,361467,18098
397141,1492827436,buy,5341,361467,18098
397141,1492827469,buy,6121,137284,18098
397141,1492827492,buy,6692,104308,18098
397141,1492827519,buy,4509,442685,18098
397143,1492819646,buy,4262,370203,18099
397143,1492819671,buy,4262,370203,18099
397147,1492829313,buy,4526,221595,18100
397152,1492817614,buy,5539,447969,18101
397152,1492817614,buy,4520,247789,18101
397152,1492817614,buy,4281,417227,18101
397159,1492822768,buy,4262,370203,18102
397163,1492827440,buy,4284,14090,18103
397218,1492828391,buy,6111,160140,18104
397218,1492828391,buy,6111,51826,18104
397264,1492831008,buy,4262,370203,18105
397278,1492831799,buy,7032,122180,18106
397284,1492825181,buy,5554,103147,18107
397304,1492819582,buy,6183,225787,18108
397326,1492809185,buy,8874,422900,18109
397326,1492809185,buy,8874,422900,18109
397335,1492824415,buy,344,139095,18110
397361,1492816431,buy,9097,419813,18111
397392,1492793000,buy,4267,179419,18112
397394,1492815589,buy,6432,212949,18113
397394,1492815745,buy,6423,457864,18113
397408,1492819508,buy,4262,370203,18114
397409,1492826542,buy,5467,27436,18115
397409,1492826542,buy,5467,27436,18115
397409,1492826542,buy,5467,27436,18115
397409,1492826542,buy,5467,27436,18115
397409,1492826542,buy,5467,27436,18115
397421,1492821800,buy,4262,370203,18116
397455,1492792962,buy,5920,220468,18117
397460,1492829325,buy,5979,68891,18118
397493,1492831219,buy,5858,32053,18119
397500,1492819001,buy,6405,452174,18120
397500,1492819739,buy,4505,342533,18120
397521,1492829263,buy,8188,295317,18121
397523,1492826063,buy,5920,430834,18122
397525,1492820387,buy,6621,422613,18123
397525,1492820387,buy,8169,279274,18123
397525,1492820387,buy,5751,364302,18123
397525,1492825541,buy,7889,302625,18123
397525,1492825541,buy,6180,96418,18123
397551,1492830804,buy,8728,197048,18124
397561,1492832860,buy,6261,312790,18125
397564,1492814393,buy,6142,148325,18126
397564,1492814393,buy,8998,21393,18126
397564,1492814393,buy,6142,148325,18126
397619,1492832638,buy,6141,43778,18127
397631,1492827826,buy,11238,405904,18128
397631,1492827907,buy,6850,18593,18128
397631,1492828071,buy,6850,18593,18128
397633,1492797718,buy,6725,397261,18129
397646,1492823540,buy,8179,183958,18130
397669,1492830718,buy,7146,248160,18131
397669,1492830718,buy,7146,248160,18131
397700,1492819424,buy,6806,229475,18132
397704,1492829077,buy,4263,388700,18133
397714,1492827340,buy,7339,406642,18134
397714,1492827340,buy,7208,406642,18134
397717,1492817968,buy,12422,370203,18135
397740,1492817596,buy,4754,204339,18136
397740,1492817596,buy,11847,433224,18136
397740,1492817596,buy,5225,322794,18136
397740,1492822260,buy,7243,258732,18136
397749,1492828711,buy,1077,289364,18137
397775,1492831747,buy,4520,166244,18138
397775,1492831747,buy,4520,166244,18138
397798,1492828722,buy,4308,90282,18139
397818,1492830561,buy,6735,247789,18140
397833,1492797062,buy,5249,316306,18141
397833,1492797062,buy,10010,19487,18141
397833,1492797062,buy,10010,19487,18141
397833,1492797062,buy,10010,19487,18141
397833,1492797062,buy,10010,19487,18141
397877,1492827020,buy,10733,356866,18142
397877,1492828192,buy,7651,264740,18142
397877,1492828230,buy,7651,264740,18142
397888,1492831248,buy,6261,40418,18143
397888,1492831248,buy,6261,40418,18143
397889,1492831109,buy,1101,242195,18144
397889,1492831109,buy,12599,242194,18144
397889,1492831109,buy,12599,242194,18144
397889,1492831109,buy,1101,47735,18144
397889,1492831109,buy,1101,47735,18144
397889,1492831109,buy,1101,47735,18144
397891,1492819056,buy,4262,370203,18145
397896,1492794266,buy,4270,41594,18146
397917,1492824272,buy,5989,295199,18147
397939,1492824371,buy,11467,273533,18148
397959,1492827919,buy,5457,253533,18149
397976,1492796350,buy,8204,49178,18150
397976,1492800705,buy,6423,191837,18150
398004,1492829919,buy,4267,414608,18151
398052,1492820700,buy,9095,370926,18152
398056,1492826539,buy,4280,373589,18153
398067,1492815776,buy,11873,60293,18154
398067,1492815880,buy,6255,459762,18154
398067,1492815922,buy,12206,414949,18154
398067,1492817053,buy,6845,392763,18154
398067,1492819419,buy,11152,436311,18154
398067,1492819419,buy,11152,436311,18154
398084,1492795254,buy,6512,298486,18155
398115,1492809261,buy,5206,118936,18156
398152,1492791813,buy,5957,355510,18157
398152,1492791912,buy,6183,137952,18157
398152,1492791912,buy,6545,345761,18157
398152,1492791912,buy,6183,250847,18157
398161,1492826916,buy,4375,182524,18158
398179,1492831718,buy,6438,447487,18159
398210,1492793033,buy,4411,49257,18160
398249,1492831033,buy,4278,95340,18161
398249,1492832721,buy,4283,373449,18161
398253,1492797535,buy,2470,321803,18162
398274,1492819679,buy,4262,370203,18163
398306,1492824245,buy,366,347362,18164
398309,1492828193,buy,6434,132353,18165
398321,1492791781,buy,134,413868,18166
398321,1492821724,buy,134,182941,18166
398323,1492824900,buy,4263,388700,18167
398328,1492826328,buy,8925,214442,18168
398333,1492818926,buy,334,431026,18169
398370,1492823337,buy,4384,252916,18170
398370,1492824748,buy,4384,252916,18170
398405,1492812884,buy,5515,386427,18171
398417,1492817765,buy,4263,388700,18172
398449,1492828144,buy,6109,265763,18173
398464,1492821112,buy,4517,131266,18174
398485,1492814539,buy,4267,415275,18175
398485,1492828010,buy,4267,415275,18175
398515,1492833250,buy,1157,188059,18176
398515,1492833298,buy,12318,308470,18176
398519,1492814341,buy,12273,314672,18177
398519,1492814341,buy,6736,364556,18177
398519,1492815719,buy,5339,426803,18177
398544,1492829481,buy,12422,370203,18178
398579,1492823193,buy,5410,188080,18179
398616,1492791179,buy,1101,96610,18180
398616,1492791312,buy,841,237316,18180
398616,1492827128,buy,4282,455324,18180
398616,1492829766,buy,2200,87245,18180
398616,1492831598,buy,6172,126057,18180
398646,1492817853,buy,12422,370203,18181
398669,1492816503,buy,4385,259549,18182
398684,1492829402,buy,4262,370203,18183
398696,1492828846,buy,6940,416078,18184
398729,1492827273,buy,121,253533,18185
398729,1492827379,buy,121,253533,18185
398729,1492827708,buy,121,253533,18185
398746,1492831533,buy,7214,190470,18186
398746,1492832475,buy,10986,442882,18186
398753,1492820125,buy,6300,190121,18187
398753,1492820125,buy,4521,190121,18187
398753,1492820125,buy,4521,190121,18187
398813,1492826481,buy,4423,12186,18188
398813,1492826877,buy,4423,12186,18188
398813,1492826925,buy,4423,12186,18188
398898,1492832110,buy,4295,224259,18189
398917,1492820156,buy,609,425854,18190
398923,1492811527,buy,7983,105316,18191
398923,1492813060,buy,6421,28671,18191
398923,1492813060,buy,771,28671,18191
398928,1492820216,buy,1665,447702,18192
398946,1492829156,buy,6508,188080,18193
398946,1492829156,buy,6508,188080,18193
398997,1492829073,buy,6511,301147,18194
399022,1492823214,buy,4262,370203,18195
399026,1492791996,buy,5545,264281,18196
399026,1492794927,buy,4384,247789,18196
399035,1492827760,buy,4263,388700,18197
399069,1492831458,buy,2488,5431,18198
399069,1492831523,buy,8169,115501,18198
399069,1492832006,buy,1692,118167,18198
399080,1492819490,buy,8233,180967,18199
399136,1492800006,buy,7353,33644,18200
399136,1492800305,buy,9447,355807,18200
399136,1492801797,buy,9445,447564,18200
399136,1492801797,buy,9445,447564,18200
399143,1492832560,buy,6250,103507,18201
399215,1492832259,buy,4267,212655,18202
399223,1492821124,buy,10922,278545,18203
399262,1492823348,buy,10886,314992,18204
399291,1492818343,buy,5467,238164,18205
399294,1492825827,buy,6087,411877,18206
399294,1492827051,buy,6111,225067,18206
399294,1492831156,buy,5769,460462,18206
399313,1492827616,buy,6027,101487,18207
399332,1492804442,buy,4520,75603,18208
399375,1492828589,buy,5474,220926,18209
399375,1492828673,buy,4315,16990,18209
399377,1492812581,buy,6349,313973,18210
399378,1492823607,buy,4282,322835,18211
399378,1492827252,buy,12069,400399,18211
399396,1492829900,buy,4262,370203,18212
399449,1492818658,buy,5539,447465,18213
399489,1492818621,buy,2241,12020,18214
399517,1492815387,buy,6735,448662,18215
399517,1492817346,buy,5472,273201,18215
399583,1492824889,buy,4262,370203,18216
399583,1492824922,buy,12422,370203,18216
399583,1492824988,buy,4262,370203,18216
399602,1492830166,buy,6922,230336,18217
399602,1492830166,buy,6920,443907,18217
399614,1492830084,buy,4558,299146,18218
399625,1492824315,buy,4254,117932,18219
399750,1492823354,buy,4262,370203,18220
399755,1492814518,buy,6281,57342,18221
399759,1492795436,buy,6815,362850,18222
399827,1492826421,buy,6405,356737,18223
399849,1492831867,buy,8824,88078,18224
399849,1492832150,buy,6860,124895,18224
399849,1492832583,buy,4430,67652,18224
399859,1492820689,buy,448,177950,18225
399907,1492827338,buy,6261,163274,18226
399915,1492819090,buy,5330,170844,18227
399986,1492833231,buy,562,308444,18228
399991,1492817086,buy,7066,104925,18229
399991,1492817086,buy,1000,36241,18229
399991,1492817086,buy,1000,36241,18229
400013,1492832077,buy,9790,412408,18230
400013,1492832555,buy,4322,190550,18230
400027,1492816703,buy,2488,415862,18231
400032,1492830676,buy,10763,375562,18232
400111,1492815357,buy,4766,387051,18233
400167,1492830719,buy,6578,328318,18234
400190,1492832455,buy,10928,266692,18235
400190,1492832503,buy,10928,266692,18235
400194,1492813814,buy,842,16841,18236
400194,1492818354,buy,6251,155887,18236
400194,1492820138,buy,4520,172833,18236
400259,1492832813,buy,1285,217363,18237
400282,1492832033,buy,4520,143597,18238
400287,1492802981,buy,4316,390809,18239
400287,1492825798,buy,4316,390809,18239
400291,1492828745,buy,4520,418085,18240
400291,1492828745,buy,4520,231441,18240
400291,1492830484,buy,6300,295648,18240
400291,1492830561,buy,5989,250010,18240
400295,1492826095,buy,6423,27319,18241
400333,1492831090,buy,4262,370203,18242
400360,1492795367,buy,4732,256170,18243
400372,1492829302,buy,5410,257620,18244
400375,1492820585,buy,12422,370203,18245
400394,1492825306,buy,2468,181313,18246
400395,1492820722,buy,7205,97619,18247
400447,1492829527,buy,5945,22641,18248
400454,1492819964,buy,2146,191249,18249
400454,1492823696,buy,1244,227268,18249
400457,1492826700,buy,4283,441872,18250
400467,1492822147,buy,5857,67652,18251
400471,1492831248,buy,5138,431637,18252
